date,vix,fx,inflation_us_mom,inflation_eu_mom,spread_rates,log_return,ret_lag1,ret_lag2,vix_change
2011-01-05,17.02,1.3171,0.3243042200370194,0.6039807824296695,-3.94,-0.010197618302786315,-0.004873121312832603,0.007657695078229125,-0.020713463751438455
2011-01-06,17.4,1.3027,0.3243042200370194,0.6039807824296695,-3.95,-0.010993316301482455,-0.010197618302786315,-0.004873121312832603,0.02232667450058745
2011-01-07,17.14,1.2944,0.3243042200370194,0.6039807824296695,-3.95,-0.00639176639929117,-0.010993316301482455,-0.010197618302786315,-0.014942528735632066
2011-01-10,17.54,1.2945,0.3243042200370194,0.6039807824296695,-3.95,7.725288736499019e-05,-0.00639176639929117,-0.010993316301482455,0.023337222870478236
2011-01-11,16.89,1.2978,0.3243042200370194,0.6039807824296695,-3.95,0.00254600299547587,7.725288736499019e-05,-0.00639176639929117,-0.03705815279361446
2011-01-12,16.24,1.3066,0.3243042200370194,0.6039807824296695,-3.96,0.0067578202195817845,0.00254600299547587,7.725288736499019e-05,-0.038484310242747344
2011-01-13,16.39,1.3364,0.3243042200370194,0.6039807824296695,-3.96,0.022551088075951593,0.0067578202195817845,0.00254600299547587,0.00923645320197064
2011-01-14,15.46,1.3328,0.3243042200370194,0.6039807824296695,-3.96,-0.0026974390700232154,0.022551088075951593,0.0067578202195817845,-0.056741915802318466
2011-01-18,15.87,1.3399,0.3243042200370194,0.6039807824296695,-3.93,0.00531299188198419,-0.0026974390700232154,0.022551088075951593,0.02652005174644234
2011-01-19,17.31,1.3495,0.3243042200370194,0.6039807824296695,-3.94,0.007139169163496926,0.00531299188198419,-0.0026974390700232154,0.09073724007561434
2011-01-20,17.99,1.3443,0.3243042200370194,0.6039807824296695,-3.94,-0.0038607219978521816,0.007139169163496926,0.00531299188198419,0.03928365106874643
2011-01-21,18.47,1.3581,0.3243042200370194,0.6039807824296695,-3.95,0.010213232649815537,-0.0038607219978521816,0.007139169163496926,0.0266814897165093
2011-01-24,17.65,1.3653,0.3243042200370194,0.6039807824296695,-3.94,0.005287520580683197,0.010213232649815537,-0.0038607219978521816,-0.04439631835408775
2011-01-25,17.59,1.3644,0.3243042200370194,0.6039807824296695,-3.95,-0.0006594131462152071,0.005287520580683197,0.010213232649815537,-0.0033994334277619442
2011-01-26,16.64,1.3688,0.3243042200370194,0.6039807824296695,-3.95,0.003219672033493065,-0.0006594131462152071,0.005287520580683197,-0.05400795906765199
